,Activity_Type,Date,Title,Distance,Calories,Time,Avg_HR,Max_HR,Aerobic_TE,Avg_Speed,Max_Speed,Total_Ascent,Total_Descent,Avg_Cadence,Max_Cadence,Normalized_Power,Training_Stress_Score,Max_Avg_Power(20min),Avg_Power,Max_Power,Total_Strokes,Min_Temp,Moving_Time,Elapsed_Time,Min_Elevation,Max_Elevation,Bike
536,Road Cycling,2018-10-09 17:23:24,Praha Nekategorizováno,43.27,0.0,0 days 01:51:27,0,0,0.0,23.3,83.0,410,381,0,0,0,0.0,0,0,0,0,0.0,0 days 01:35:40,0 days 01:51:27,185,374,Roubaix
537,Road Cycling,2018-09-28 10:37:11,Caldaro sulla Strada del Vino Nekategorizováno,85.35,0.0,0 days 03:11:59,0,0,0.0,26.7,106.9,715,713,0,0,0,0.0,0,0,0,0,0.0,0 days 02:45:10,0 days 03:11:59,203,570,Roubaix
538,Road Cycling,2018-09-26 10:00:09,Caldaro sulla Strada del Vino Nekategorizováno,124.29,0.0,0 days 07:17:42,0,0,0.0,17.0,149.3,3884,3882,0,0,0,0.0,0,0,0,0,0.0,0 days 04:49:38,0 days 07:17:42,209,1815,Roubaix
539,Road Cycling,2018-09-24 09:42:12,Caldaro sulla Strada del Vino Nekategorizováno,68.35,0.0,0 days 03:53:15,0,0,0.0,17.6,130.9,2346,2342,0,0,0,0.0,0,0,0,0,0.0,0 days 02:28:10,0 days 03:53:15,209,1729,Roubaix
540,Road Cycling,2018-09-20 16:08:35,Říp,107.03,0.0,0 days 04:57:57,0,0,0.0,21.6,145.4,1041,1046,0,0,0,0.0,0,0,0,0,0.0,0 days 03:52:22,0 days 04:57:57,158,455,Roubaix
541,Road Cycling,2018-09-17 15:01:04,T8 - Křivoklátský okruh,123.1,0.0,0 days 05:19:46,0,0,0.0,23.1,119.9,1607,1613,0,0,0,0.0,0,0,0,0,0.0,0 days 04:15:05,0 days 05:19:46,185,493,Roubaix
542,Mountain Biking,2018-09-15 13:06:35,Zadní Kopanina,37.0,0.0,0 days 03:34:51,0,0,0.0,10.3,79.9,624,623,0,0,0,0.0,0,0,0,0,0.0,0 days 01:40:43,0 days 03:34:51,188,369,Rockhopper
543,Mountain Biking,2018-09-09 10:24:38,Nymburk and back with Karin,120.13,0.0,0 days 08:52:21,0,0,0.0,13.5,151.1,551,550,0,0,0,0.0,0,0,0,0,0.0,0 days 04:48:27,0 days 08:52:21,164,287,Rockhopper
544,Road Cycling,2018-08-24 09:16:43,Praha - Kotce 2018,103.0,0.0,0 days 03:58:42,0,0,0.0,25.9,101.7,848,696,0,0,0,0.0,0,0,0,0,0.0,0 days 03:28:27,0 days 03:58:42,168,388,Roubaix
545,Road Cycling,2018-08-20 10:32:06,Caldaro - Mezzocorona - Mendola,86.54,0.0,0 days 03:36:14,0,0,0.0,24.0,147.9,1557,1557,0,0,0,0.0,0,0,0,0,0.0,0 days 02:50:08,0 days 03:36:14,202,1375,Roubaix
546,Road Cycling,2018-08-16 10:57:10,Caldaro - Trento and back,111.36,0.0,0 days 05:06:20,0,0,0.0,21.8,121.8,858,856,0,0,0,0.0,0,0,0,0,0.0,0 days 03:55:23,0 days 05:06:20,187,615,Roubaix
547,Road Cycling,2018-08-14 08:47:35,Klausen - Saiser Alm - Bolzano - Caldaro,102.74,0.0,0 days 07:13:25,0,0,0.0,14.2,111.4,2524,2494,0,0,0,0.0,0,0,0,0,0.0,0 days 03:55:10,0 days 07:13:25,209,1873,Roubaix
548,Road Cycling,2018-08-11 09:59:57,Krušnoton 2018,111.98,0.0,0 days 03:59:44,0,0,0.0,28.0,123.7,1554,1566,0,0,0,0.0,0,0,0,0,0.0,0 days 03:19:58,0 days 03:59:44,175,880,Roubaix
549,Mountain Biking,2018-08-08 08:22:12,Praha Nekategorizováno,14.25,0.0,0 days 00:43:10,0,0,0.0,19.8,82.2,82,41,0,0,0,0.0,0,0,0,0,0.0,0 days 00:35:57,0 days 00:43:10,188,250,Rockhopper
550,Mountain Biking,2018-08-08 06:27:32,Praha Nekategorizováno,14.49,0.0,0 days 00:41:26,0,0,0.0,21.0,50.2,51,88,0,0,0,0.0,0,0,0,0,0.0,0 days 00:34:24,0 days 00:41:26,188,250,Rockhopper
551,Mountain Biking,2018-08-01 19:28:17,Praha Nekategorizováno,14.2,0.0,0 days 00:45:11,0,0,0.0,18.9,63.1,81,43,0,0,0,0.0,0,0,0,0,0.0,0 days 00:33:46,0 days 00:45:11,188,250,Rockhopper
552,Mountain Biking,2018-08-01 15:55:02,Praha Nekategorizováno,14.52,0.0,0 days 01:10:35,0,0,0.0,12.3,87.1,47,55,0,0,0,0.0,0,0,0,0,0.0,0 days 00:35:44,0 days 01:10:35,188,209,Rockhopper
553,Mountain Biking,2018-08-01 06:20:52,Chlumík,43.06,0.0,0 days 01:55:31,0,0,0.0,22.4,151.3,440,435,0,0,0,0.0,0,0,0,0,0.0,0 days 01:35:20,0 days 01:55:31,185,374,Rockhopper
554,Mountain Biking,2018-07-29 12:33:47,z Biotopu pres Decathlon,24.13,0.0,0 days 02:24:22,0,0,0.0,10.0,68.5,180,149,0,0,0,0.0,0,0,0,0,0.0,0 days 01:01:41,0 days 02:24:22,188,300,Rockhopper
555,Mountain Biking,2018-07-29 08:45:24,do Biotopu Radotin,15.67,0.0,0 days 00:43:20,0,0,0.0,21.7,66.7,53,85,0,0,0,0.0,0,0,0,0,0.0,0 days 00:36:21,0 days 00:43:20,185,250,Rockhopper
556,Road Cycling,2018-07-25 06:28:58,Praha Nekategorizováno,32.13,0.0,0 days 01:12:49,0,0,0.0,26.5,93.0,283,282,0,0,0,0.0,0,0,0,0,0.0,0 days 01:02:57,0 days 01:12:49,185,346,Roubaix
557,Mountain Biking,2018-07-19 16:02:28,Lipová-lázně Nekategorizováno,11.02,0.0,0 days 01:05:12,0,0,0.0,10.1,61.4,336,339,0,0,0,0.0,0,0,0,0,0.0,0 days 00:36:43,0 days 01:05:12,518,618,Rockhopper
558,Mountain Biking,2018-07-16 10:31:54,Vrbno pod Pradědem Nekategorizováno,64.74,0.0,0 days 08:58:15,0,0,0.0,7.2,104.6,1525,1520,0,0,0,0.0,0,0,0,0,0.0,0 days 02:57:55,0 days 08:58:15,528,1487,Rockhopper
559,Mountain Biking,2018-07-15 10:43:05,Vrbno pod Pradědem Nekategorizováno,63.4,0.0,0 days 07:23:48,0,0,0.0,8.6,172.9,810,818,0,0,0,0.0,0,0,0,0,0.0,0 days 02:31:27,0 days 07:23:48,343,707,Rockhopper
560,Road Cycling,2018-07-12 10:10:59,Selva di Val Gardena Nekategorizováno,105.33,0.0,0 days 06:55:59,0,0,0.0,15.2,103.8,3659,3659,0,0,0,0.0,0,0,0,0,0.0,0 days 04:10:15,0 days 06:55:59,1521,2251,Roubaix
561,Road Cycling,2018-07-10 09:58:19,Caldaro sulla Strada del Vino Nekategorizováno,84.09,0.0,0 days 04:53:18,0,0,0.0,17.2,103.9,2283,2281,0,0,0,0.0,0,0,0,0,0.0,0 days 02:59:40,0 days 04:53:18,240,1542,Roubaix
562,Road Cycling,2018-07-09 09:30:29,Prato - Stelvio - Bormio - Stelvio - Prato,89.0,0.0,0 days 07:33:36,0,0,0.0,11.8,100.1,3740,3739,0,0,0,0.0,0,0,0,0,0.0,0 days 04:19:44,0 days 07:33:36,908,2775,Roubaix
563,Road Cycling,2018-06-30 09:29:39,Beskyd Tour 2018,123.22,0.0,0 days 04:35:29,0,0,0.0,26.8,132.1,2314,2315,0,0,0,0.0,0,0,0,0,0.0,0 days 03:41:00,0 days 04:35:29,373,1010,Roubaix
564,Road Cycling,2018-06-26 16:59:38,Praha Nekategorizováno,26.96,0.0,0 days 01:22:35,0,0,0.0,19.6,65.7,327,325,0,0,0,0.0,0,0,0,0,0.0,0 days 01:04:04,0 days 01:22:35,185,349,Roubaix
565,Road Cycling,2018-06-22 08:34:26,na Ještěd a zpět s Vodou,248.33,0.0,0 days 15:11:23,0,0,0.0,16.3,113.5,2427,2421,0,0,0,0.0,0,0,0,0,0.0,0 days 08:52:10,0 days 15:11:23,168,984,Roubaix
566,Road Cycling,2018-06-19 18:12:17,Řevničák,68.07,0.0,0 days 02:38:31,0,0,0.0,25.8,126.6,549,548,0,0,0,0.0,0,0,0,0,0.0,0 days 02:17:23,0 days 02:38:31,185,523,Roubaix
567,Road Cycling,2018-06-16 10:00:02,Krakonošův cyklomaraton 2018,148.05,0.0,0 days 05:39:25,0,0,0.0,26.2,128.4,2478,2478,0,0,0,0.0,0,0,0,0,0.0,0 days 04:32:15,0 days 05:39:25,369,1127,Roubaix
568,Road Cycling,2018-06-14 16:55:04,Praha Nekategorizováno,31.84,0.0,0 days 01:19:58,0,0,0.0,23.9,103.8,274,276,0,0,0,0.0,0,0,0,0,0.0,0 days 01:06:06,0 days 01:19:58,185,346,Roubaix
569,Road Cycling,2018-06-12 18:27:01,Praha Nekategorizováno,32.76,0.0,0 days 01:14:35,0,0,0.0,26.4,63.4,285,284,0,0,0,0.0,0,0,0,0,0.0,0 days 01:05:25,0 days 01:14:35,185,346,Roubaix
570,Mountain Biking,2018-06-10 11:44:02,Praha Nekategorizováno,73.09,0.0,0 days 05:31:23,0,0,0.0,13.2,87.2,804,805,0,0,0,0.0,0,0,0,0,0.0,0 days 02:55:12,0 days 05:31:23,169,307,Rockhopper
571,Road Cycling,2018-06-04 19:06:00,Praha Nekategorizováno,34.0,996.0,0 days 01:20:44,0,0,0.0,25.3,80.5,400,400,0,0,0,0.0,0,0,0,0,0.0,0 days 00:18:41,0 days 00:20:44,185,250,Roubaix
572,Mountain Biking,2018-05-27 16:35:56,Praha Nekategorizováno,31.44,0.0,0 days 02:04:25,0,0,0.0,15.2,88.6,159,155,0,0,0,0.0,0,0,0,0,0.0,0 days 01:18:45,0 days 02:04:25,185,250,Rockhopper
573,Road Cycling,2018-05-26 08:35:26,Mamut Tour 2018,148.92,0.0,0 days 05:35:21,0,0,0.0,26.6,138.1,2134,2131,0,0,0,0.0,0,0,0,0,0.0,0 days 04:34:50,0 days 05:35:21,208,652,Roubaix
574,Road Cycling,2018-05-19 12:30:30,Bietigheim-Bissingen Nekategorizováno,84.85,0.0,0 days 06:26:07,0,0,0.0,13.2,144.3,1174,1175,0,0,0,0.0,0,0,0,0,0.0,0 days 03:17:20,0 days 06:26:07,163,453,Roubaix
575,Road Cycling,2018-05-09 09:38:21,Caldaro sulla Strada del Vino Nekategorizováno,121.9,0.0,0 days 07:23:21,0,0,0.0,16.5,113.9,3603,3600,0,0,0,0.0,0,0,0,0,0.0,0 days 04:32:57,0 days 07:23:21,236,1540,Roubaix
576,Road Cycling,2018-05-07 09:21:17,Caldaro sulla Strada del Vino Nekategorizováno,124.87,0.0,0 days 06:46:53,0,0,0.0,18.4,145.3,3160,3159,0,0,0,0.0,0,0,0,0,0.0,0 days 04:33:57,0 days 06:46:53,209,1774,Roubaix
577,Road Cycling,2018-05-06 16:54:00,zbytek do Caldara,11.3,296.0,0 days 01:00:00,0,0,0.0,11.3,0.0,450,150,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:00:00,0,0,Roubaix
578,Road Cycling,2018-05-06 10:59:23,Caldaro sulla Strada del Vino Nekategorizováno,104.28,0.0,0 days 05:16:28,0,0,0.0,19.8,106.8,2487,2795,0,0,0,0.0,0,0,0,0,0.0,0 days 03:35:30,0 days 05:16:28,203,1376,Roubaix
579,Road Cycling,2018-05-03 14:15:02,Praha Nekategorizováno,23.5,0.0,0 days 00:54:49,0,0,0.0,25.7,64.0,131,129,0,0,0,0.0,0,0,0,0,0.0,0 days 00:48:35,0 days 00:54:49,185,250,Roubaix
580,Road Cycling,2018-05-01 10:56:03,Pavé Tour Milovice 2018,97.26,0.0,0 days 03:25:34,0,0,0.0,28.4,86.7,638,638,0,0,0,0.0,0,0,0,0,0.0,0 days 03:05:02,0 days 03:25:34,193,262,Roubaix
581,Mountain Biking,2018-04-29 10:12:32,Graz s Karin,68.02,0.0,0 days 07:00:02,0,0,0.0,9.7,93.0,828,826,0,0,0,0.0,0,0,0,0,0.0,0 days 03:14:46,0 days 07:00:02,337,540,Rockhopper
582,Road Cycling,2018-04-24 16:08:24,3 kopce,64.06,0.0,0 days 02:37:29,0,0,0.0,24.4,94.4,844,841,0,0,0,0.0,0,0,0,0,0.0,0 days 02:09:39,0 days 02:37:29,185,374,Roubaix
583,Mountain Biking,2018-04-21 11:01:47,ČT Trans Brdy 2018,59.16,0.0,0 days 03:38:11,0,0,0.0,16.3,93.6,1432,1436,0,0,0,0.0,0,0,0,0,0.0,0 days 02:24:11,0 days 03:38:11,200,606,Rockhopper
584,Mountain Biking,2018-04-18 17:20:53,3 pražské traily,44.87,0.0,0 days 02:23:21,0,0,0.0,18.8,183.5,613,612,0,0,0,0.0,0,0,0,0,0.0,0 days 01:42:50,0 days 02:23:21,185,378,Rockhopper
585,Road Cycling,2018-04-18 08:35:55,Praha Nekategorizováno,1.76,0.0,0 days 00:04:51,0,0,0.0,21.7,54.6,7,35,0,0,0,0.0,0,0,0,0,0.0,0 days 00:04:21,0 days 00:04:51,198,232,Roubaix
586,Road Cycling,2018-04-17 18:27:24,Praha Nekategorizováno,2.7,0.0,0 days 00:10:42,0,0,0.0,15.2,31.5,79,50,0,0,0,0.0,0,0,0,0,0.0,0 days 00:10:42,0 days 00:10:42,197,243,Roubaix
587,Mountain Biking,2018-04-15 12:16:31,Pražské traily,37.45,0.0,0 days 03:13:38,0,0,0.0,11.6,106.8,479,477,0,0,0,0.0,0,0,0,0,0.0,0 days 01:46:03,0 days 03:13:38,185,378,Rockhopper
588,Road Cycling,2018-04-12 12:13:21,Čapí Hnízdo - Sedlčany,158.27,0.0,0 days 07:42:08,0,0,0.0,20.5,155.2,2087,2093,0,0,0,0.0,0,0,0,0,0.0,0 days 05:26:50,0 days 07:42:08,185,521,Roubaix
589,Road Cycling,2018-04-09 19:50:35,Praha Nekategorizováno,1.61,0.0,0 days 00:06:22,0,0,0.0,15.2,70.9,28,7,0,0,0,0.0,0,0,0,0,0.0,0 days 00:03:22,0 days 00:06:22,197,233,Roubaix
590,Road Cycling,2018-04-09 15:24:13,Kralupy,87.46,0.0,0 days 03:52:28,0,0,0.0,22.6,95.9,737,740,0,0,0,0.0,0,0,0,0,0.0,0 days 03:11:10,0 days 03:52:28,169,373,Roubaix
591,Mountain Biking,2018-04-08 17:51:29,Praha Nekategorizováno,12.51,0.0,0 days 00:57:07,0,0,0.0,13.1,86.0,140,141,0,0,0,0.0,0,0,0,0,0.0,0 days 00:34:03,0 days 00:57:07,183,237,Rockhopper
592,Road Cycling,2018-04-06 16:46:34,s Karin,24.74,0.0,0 days 01:57:58,0,0,0.0,12.6,74.6,126,122,0,0,0,0.0,0,0,0,0,0.0,0 days 01:01:49,0 days 01:57:58,185,250,Roubaix
593,Road Cycling,2018-04-05 12:16:33,Slivenec - Zvole,54.15,0.0,0 days 02:12:31,0,0,0.0,24.5,84.7,581,579,0,0,0,0.0,0,0,0,0,0.0,0 days 01:53:35,0 days 02:12:31,185,371,Roubaix
594,Road Cycling,2018-03-30 11:54:16,Praha Nekategorizováno,35.45,0.0,0 days 01:29:03,0,0,0.0,23.9,80.2,292,290,0,0,0,0.0,0,0,0,0,0.0,0 days 01:15:24,0 days 01:29:03,185,346,Roubaix
595,Road Cycling,2018-03-24 10:02:05,Tour de Karlštejn,133.48,0.0,0 days 05:38:36,0,0,0.0,23.7,114.1,1754,1748,0,0,0,0.0,0,0,0,0,0.0,0 days 04:38:23,0 days 05:38:36,185,423,Roubaix
596,Mountain Biking,2018-03-22 15:35:02,Cukrak,46.68,0.0,0 days 02:50:26,0,0,0.0,16.4,93.4,543,514,0,0,0,0.0,0,0,0,0,0.0,0 days 01:58:30,0 days 02:50:26,185,419,Rockhopper
597,Road Cycling,2018-03-15 12:59:47,Karlštejn,69.17,0.0,0 days 03:07:06,0,0,0.0,22.2,96.6,557,529,0,0,0,0.0,0,0,0,0,0.0,0 days 02:26:01,0 days 03:07:06,185,397,Roubaix
598,Mountain Biking,2018-03-11 12:23:27,Okoř,47.8,0.0,0 days 04:08:12,0,0,0.0,11.6,113.6,686,686,0,0,0,0.0,0,0,0,0,0.0,0 days 02:10:30,0 days 04:08:12,183,374,Rockhopper
599,Road Cycling,2018-03-10 11:15:57,Týnec - Neveklov,104.2,0.0,0 days 04:31:52,0,0,0.0,23.0,174.4,1382,1378,0,0,0,0.0,0,0,0,0,0.0,0 days 03:29:43,0 days 04:31:52,189,478,Roubaix
600,Road Cycling,2018-03-08 13:24:44,Jilove - Davle,61.28,0.0,0 days 02:28:30,0,0,0.0,24.8,69.9,679,675,0,0,0,0.0,0,0,0,0,0.0,0 days 02:03:58,0 days 02:28:30,185,428,Roubaix
601,Road Cycling,2018-03-04 14:00:35,Koloděje - Říčany,60.0,0.0,0 days 03:06:07,0,0,0.0,19.3,79.7,502,499,0,0,0,0.0,0,0,0,0,0.0,0 days 02:12:55,0 days 03:06:07,212,370,Roubaix
602,Road Cycling,2018-03-04 13:45:01,Praha Nekategorizováno,2.66,0.0,0 days 00:10:10,0,0,0.0,15.7,36.8,28,23,0,0,0,0.0,0,0,0,0,0.0,0 days 00:07:22,0 days 00:10:10,217,243,Roubaix
603,Mountain Biking,2018-03-01 15:05:17,Kunraticky les,28.45,0.0,0 days 01:34:43,0,0,0.0,18.0,68.3,282,275,0,0,0,0.0,0,0,0,0,0.0,0 days 01:05:48,0 days 01:34:43,185,322,Rockhopper
604,Virtual Cycling,2018-02-27 19:48:15,Kluisbergen Jízda na kole,3.51,40841.0,0 days 00:09:36,0,0,0.0,21.9,34.0,72,2,0,94,204,0.0,0,193,296,0,0.0,0 days 00:09:33,0 days 00:09:35,11,84,Tacx
605,Virtual Cycling,2018-02-27 18:42:44,Climb 01,25.0,654.0,0 days 00:52:02,0,0,0.0,28.8,35.9,0,0,92,100,222,0.0,0,219,265,0,0.0,0 days 00:51:58,0 days 00:51:59,0,0,Tacx
606,Virtual Cycling,2018-02-25 15:15:41,Jízda na kole,32.7,783.0,0 days 01:09:17,0,0,0.0,28.3,35.5,0,0,91,101,199,0.0,0,197,243,0,0.0,0 days 01:09:13,0 days 01:09:14,0,0,Tacx
607,Road Cycling,2018-02-22 15:25:55,Klecany,46.01,0.0,0 days 02:47:45,0,0,0.0,16.5,106.6,428,428,0,0,0,0.0,0,0,0,0,0.0,0 days 01:51:00,0 days 02:47:45,175,300,Roubaix
608,Road Cycling,2018-02-22 08:33:06,Cesta do práce,1.53,0.0,0 days 00:05:07,0,0,0.0,17.9,44.2,0,29,0,0,0,0.0,0,0,0,0,0.0,0 days 00:03:45,0 days 00:05:07,197,231,Roubaix
609,Mountain Biking,2018-02-21 15:10:00,Prokopské údolí,28.53,744.0,0 days 01:40:31,0,0,0.0,17.0,40.0,306,302,0,0,0,0.0,0,0,0,0,0.0,0 days 01:06:46,0 days 01:40:31,185,333,Rockhopper
610,Mountain Biking,2018-02-16 13:37:16,Zvole,44.02,0.0,0 days 02:06:10,0,0,0.0,20.9,91.2,414,411,0,0,0,0.0,0,0,0,0,0.0,0 days 01:40:20,0 days 02:06:10,185,371,Rockhopper
611,Virtual Cycling,2018-02-14 14:41:49,Jízda na kole,32.5,707.0,0 days 01:05:43,0,0,0.0,29.7,34.9,0,0,95,103,188,0.0,0,188,201,0,0.0,0 days 01:05:36,0 days 01:05:41,0,0,Tacx
612,Virtual Cycling,2018-02-13 18:01:13,Jízda na kole,32.7,767.0,0 days 01:10:00,0,0,0.0,28.0,35.5,0,0,94,106,192,0.0,0,191,279,0,0.0,0 days 01:09:56,0 days 01:09:57,0,0,Tacx
613,Virtual Cycling,2018-02-09 10:29:39,Jízda na kole,50.0,967.0,0 days 01:34:55,0,0,0.0,31.6,33.9,0,0,89,99,178,0.0,0,178,193,0,0.0,0 days 01:34:52,0 days 01:34:53,0,0,Tacx
614,Virtual Cycling,2018-02-08 17:55:21,Jízda na kole,32.52,667.0,0 days 01:00:00,0,0,0.0,32.5,37.0,0,0,87,95,197,0.0,0,194,263,0,0.0,0 days 00:59:52,0 days 00:59:57,0,0,Tacx
615,Virtual Cycling,2018-02-05 18:56:57,Jízda na kole,31.08,602.0,0 days 01:00:00,0,0,0.0,31.1,33.9,0,0,86,94,176,0.0,0,175,189,0,0.0,0 days 00:59:52,0 days 00:59:57,0,0,Tacx
616,Virtual Cycling,2018-02-01 17:12:08,Jízda na kole,32.53,679.0,0 days 01:00:00,0,0,0.0,32.5,35.8,0,0,92,101,200,0.0,0,197,229,0,0.0,0 days 00:59:52,0 days 00:59:57,0,0,Tacx
617,Virtual Cycling,2018-01-31 18:07:29,001,32.46,660.0,0 days 01:00:00,0,0,0.0,32.5,36.0,0,0,91,100,194,0.0,0,192,238,0,0.0,0 days 00:59:56,0 days 00:59:57,0,0,Tacx
618,Virtual Cycling,2018-01-29 17:21:10,001,32.15,664.0,0 days 01:00:00,0,0,0.0,32.2,35.1,0,0,90,99,194,0.0,0,193,216,0,0.0,0 days 00:59:56,0 days 00:59:57,0,0,Tacx
619,Virtual Cycling,2018-01-24 18:10:04,001,31.33,617.0,0 days 01:00:00,0,0,0.0,31.3,33.9,0,0,94,102,180,0.0,0,179,194,0,0.0,0 days 00:59:55,0 days 00:59:57,0,0,Tacx
620,Virtual Cycling,2018-01-22 19:44:00,Climb 03 - 22.1.2018,25.0,681.0,0 days 01:05:35,0,0,0.0,22.9,32.4,500,0,92,101,185,0.0,0,181,220,0,0.0,0 days 01:05:31,0 days 01:05:33,0,0,Tacx
621,Virtual Cycling,2018-01-19 15:36:00,Climb 03 - 19.1.2018,25.0,710.0,0 days 01:03:18,0,0,0.0,23.7,34.3,500,0,88,98,197,0.0,0,195,225,0,0.0,0 days 01:03:12,0 days 01:03:16,0,0,Tacx
622,Virtual Cycling,2018-01-18 17:43:00,Climb 03 - 18.1.2018,25.0,697.0,0 days 01:05:08,0,0,0.0,23.0,33.7,500,0,92,100,190,0.0,0,187,237,0,0.0,0 days 01:05:02,0 days 01:05:05,0,0,Tacx
623,Virtual Cycling,2018-01-15 19:46:00,Climb 03 - 15.1.2018,25.0,683.0,0 days 01:07:03,0,0,0.0,22.4,33.5,500,0,94,101,178,0.0,0,178,188,0,0.0,0 days 01:06:56,0 days 01:07:00,0,0,Tacx
624,Virtual Cycling,2018-01-11 16:57:00,Climb02 - 11.1.2018,25.0,656.0,0 days 01:02:07,0,0,0.0,24.2,33.0,400,0,95,101,185,0.0,0,184,208,0,0.0,0 days 01:02:02,0 days 01:02:04,0,0,Tacx
625,Virtual Cycling,2018-01-10 17:21:00,Climb02 - 10.1.2018,25.0,653.0,0 days 01:02:20,0,0,0.0,24.1,32.9,400,0,94,102,183,0.0,0,183,204,0,0.0,0 days 01:02:17,0 days 01:02:18,0,0,Tacx
626,Virtual Cycling,2018-01-09 20:35:00,Climb02 - 9.1.2017,25.0,474.0,0 days 01:04:00,0,0,0.0,23.4,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:04:00,0,0,Tacx
627,Virtual Cycling,2018-01-07 17:28:44,Avelgem Kerkhove Jízda na kole,3.51,38666.0,0 days 00:10:10,0,0,0.0,20.7,31.6,74,4,0,100,190,0.0,0,179,255,0,0.0,0 days 00:10:07,0 days 00:10:09,11,84,Tacx
628,Virtual Cycling,2018-01-07 16:40:00,CP test - 7.1.2018,21.93,390.0,0 days 00:45:00,0,0,0.0,29.2,33.9,0,0,94,171,158,0.0,0,151,308,0,0.0,0 days 00:44:55,0 days 00:44:57,0,0,Tacx
629,Virtual Cycling,2018-01-05 16:21:00,Climb02 - 5.1.2018,25.0,659.0,0 days 01:02:41,0,0,0.0,23.9,33.0,400,0,90,100,184,0.0,0,183,207,0,0.0,0 days 01:02:36,0 days 01:02:38,0,0,Tacx
630,Virtual Cycling,2018-01-03 17:10:00,Climb02 - 3.1.2018,25.0,645.0,0 days 01:05:24,0,0,0.0,22.9,32.7,400,0,88,98,173,0.0,0,172,205,0,0.0,0 days 01:05:20,0 days 01:05:21,0,0,Tacx
631,Virtual Cycling,2017-12-19 17:46:00,Jízda na kole,25.0,604.0,0 days 00:56:59,0,0,0.0,26.3,32.6,300,0,90,99,188,0.0,0,185,219,0,0.0,0 days 00:56:55,0 days 00:56:57,0,0,Tacx
632,Virtual Cycling,2017-12-17 15:43:00,Climb01-17.12.17,25.0,631.0,0 days 00:54:34,0,0,0.0,27.5,33.9,300,0,92,108,204,0.0,0,202,225,0,0.0,0 days 00:54:29,0 days 00:54:31,0,0,Tacx
633,Virtual Cycling,2017-12-15 12:42:00,Climb01 - 15.12.2017,25.0,606.0,0 days 00:56:52,0,0,0.0,26.4,33.1,300,0,95,108,188,0.0,0,186,215,0,0.0,0 days 00:56:47,0 days 00:56:49,0,0,Tacx
634,Virtual Cycling,2017-12-13 08:54:00,Climb01-13.12.17,25.0,581.0,0 days 00:59:06,0,0,0.0,25.4,33.5,300,0,90,106,172,0.0,0,171,189,0,0.0,0 days 00:59:03,0 days 00:59:04,0,0,Tacx
635,Virtual Cycling,2017-12-12 18:43:00,Climb01-12.12.17,25.0,600.0,0 days 00:57:32,0,0,0.0,26.1,34.5,300,0,93,105,183,0.0,0,182,200,0,0.0,0 days 00:57:24,0 days 00:57:29,0,0,Tacx
636,Virtual Cycling,2017-12-10 15:20:00,Climb01-10.12.17,25.0,560.0,0 days 01:02:43,0,0,0.0,23.9,32.6,300,0,93,114,157,0.0,0,156,199,0,0.0,0 days 01:02:40,0 days 01:02:42,0,0,Tacx
637,Virtual Cycling,2017-12-08 17:38:24,Jízda na kole,19.53,41444.0,0 days 00:45:00,0,0,0.0,26.0,29.9,0,0,0,108,129,0.0,0,118,203,0,0.0,0 days 00:44:56,0 days 00:44:59,0,0,Tacx
638,Virtual Cycling,2017-12-05 20:00:58,Jízda na kole,23.35,39244.0,0 days 01:00:06,0,0,0.0,23.3,32.0,0,0,0,99,101,0.0,0,87,199,0,0.0,0 days 00:59:54,0 days 01:00:05,0,0,Tacx
639,Road Cycling,2017-12-01 13:51:54,Zvole,38.58,0.0,0 days 01:46:48,0,0,0.0,21.7,128.7,393,387,0,0,0,0.0,0,0,0,0,0.0,0 days 01:26:09,0 days 01:46:48,185,374,Roubaix
640,Road Cycling,2017-11-26 12:13:12,Koloděje - Kolovraty,49.49,0.0,0 days 02:22:17,0,0,0.0,20.9,98.8,408,403,0,0,0,0.0,0,0,0,0,0.0,0 days 01:49:42,0 days 02:22:17,212,329,Roubaix
641,Road Cycling,2017-11-07 15:21:08,Praha 2-Nové Město Nekategorizováno,2.35,0.0,0 days 00:10:32,0,0,0.0,13.4,79.7,46,16,0,0,0,0.0,0,0,0,0,0.0,0 days 00:06:42,0 days 00:10:32,192,233,Roubaix
642,Road Cycling,2017-11-07 10:13:45,T8 - křivoklátský okruh,95.04,0.0,0 days 04:42:44,0,0,0.0,20.2,131.9,1301,1299,0,0,0,0.0,0,0,0,0,0.0,0 days 03:22:22,0 days 04:42:44,228,493,Roubaix
643,Road Cycling,2017-11-07 09:37:05,Praha 2-Nusle Nekategorizováno,2.39,0.0,0 days 00:06:38,0,0,0.0,21.6,55.8,0,31,0,0,0,0.0,0,0,0,0,0.0,0 days 00:05:53,0 days 00:06:38,194,232,Roubaix
644,Road Cycling,2017-11-03 13:30:31,Praha 2-Nusle Nekategorizováno,23.48,0.0,0 days 01:15:25,0,0,0.0,18.7,105.4,309,306,0,0,0,0.0,0,0,0,0,0.0,0 days 00:58:15,0 days 01:15:25,185,328,Roubaix
